pagina	pregunta	respuesta
0001	que_muestra	La respuesta es c) Ambos.
0001	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0001	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0001	involucrados	c) Empresas
0001	formalidad	La respuesta es a) Formal.
0001	nivel_educacion	La respuesta es b) Media-superior.
0001	tono	La respuesta es b) Negativo.
0001	emociones	La respuesta es h) Ninguna.
0001	tipo_entidad	La respuesta es h) Academia.
0001	origen_entidad	La respuesta es b) Internacional.
0001	proposito	La respuesta es d) Educar sobre el tema.
0001	informacion_presentada	a) Factual (datos concretos)
0001	vision	La respuesta es d) Otro.
0001	consecuencias	La respuesta es a) Penas y sanciones legales.
0001	que_muestra	La respuesta es c) Ambos.
0001	intencion	La respuesta es c) Tomar acciones frente al problema.
0001	localizacion_problema	La respuesta es c) No aplica.
0001	involucrados	c) Empresas.
0001	formalidad	La respuesta es a) Formal.
0001	nivel_educacion	La respuesta es b) Media-superior.
0001	tono	La respuesta es b) Negativo.
0001	emociones	La respuesta es e) Sorpresa.
0001	tipo_entidad	La respuesta es h) Academia.
0001	origen_entidad	La respuesta es b) Internacional.
0001	proposito	La respuesta es d) Educar sobre el tema.
0001	informacion_presentada	a) Factual (datos concretos)
0001	vision	La respuesta es d) Otro (especifica). La corrupción es conceptualizada en el texto desde diferentes enfoques, incluyendo una definición socio-política, una definición jurídica y una fórmula criminal (C=M+D-R).
0001	consecuencias	La respuesta es a) Penas y sanciones legales.
0001	que_muestra	La respuesta es d) Ninguna de las anteriores.
0001	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0001	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0001	involucrados	c) Empresas, e) Empleado público (sin capacidad jerárquica para decisiones de alto nivel)
0001	formalidad	La respuesta es a) Formal.
0001	nivel_educacion	b) Media-superior (mayor a 11 años de edad)
0001	tono	b) Negativo
0001	emociones	La respuesta es h) Ninguna.
0421	tipo_entidad	La respuesta es h) Academia.
0421	origen_entidad	La respuesta es b) Internacional.
0421	proposito	La respuesta es d) Educar sobre el tema
0421	informacion_presentada	La respuesta es a) Factual.
0421	vision	La respuesta es d) Otro. El texto se enfoca en presentar indicadores de corrupción, como el Índice de Percepción de la Corrupción (IPC), el Barómetro Global de la Corrupción y el Índice de Estado de Derecho en México, que sugieren una visión macro y cuantitativa de la corrupción, más que en una visión centrada en problemas sistémicos, delitos/casos/personas particulares o en una perspectiva específica. La presentación de estos indicadores sugiere una visión más amplia y global de la corrupción, que no se ajusta a las opciones a) o b).
0421	consecuencias	La respuesta es c) Impunidad (falta de sanciones) de los actos de corrupción.
0421	que_muestra	La respuesta es d) Ninguna de las anteriores.
0421	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0421	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0421	involucrados	La respuesta es c) Empresas.
0421	formalidad	La respuesta es a) Formal.
0421	nivel_educacion	La respuesta es b) Media-superior.
0421	tono	La respuesta es b) Negativo.
0421	emociones	La respuesta es h) Ninguna.
0421	tipo_entidad	La respuesta es h) Academia.
0421	origen_entidad	La respuesta es b) Internacional.
0421	proposito	La respuesta es d) Educar sobre el tema.
0421	informacion_presentada	La respuesta es a) Factual.
0421	vision	La respuesta es d) Otro.
0421	consecuencias	La respuesta es c) Impunidad (falta de sanciones) de los actos de corrupción.
0421	que_muestra	La respuesta es d) Ninguna de las anteriores.
0421	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0421	localizacion_problema	c) No aplica
0421	involucrados	La respuesta es c) Empresas y f) Funcionario público (con capacidad de decisión y mando).
0421	formalidad	La respuesta es a) Formal.
0421	nivel_educacion	La respuesta es b) Media-superior (mayor a 11 años de edad).
0421	tono	La respuesta es b) Negativo.
0421	emociones	La respuesta es h) Ninguna.
0421	tipo_entidad	La respuesta es h) Academia.
0421	origen_entidad	La respuesta es b) Internacional.
0421	proposito	La respuesta es d) Educar sobre el tema.
0421	informacion_presentada	La respuesta es a) Factual.
0421	vision	La respuesta es d) Otro.
0421	consecuencias	La respuesta es c) Impunidad (falta de sanciones) de los actos de corrupción.
0421	que_muestra	La respuesta es d) Ninguna de las anteriores.
0421	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0421	localizacion_problema	La respuesta es b) Internacional.
0421	involucrados	La respuesta es b) Gobierno nacional (ejemplo: gobierno de Mexico).
0421	formalidad	La respuesta es a) Formal.
0421	nivel_educacion	La respuesta es b) Media-superior.
0421	tono	La respuesta es b) Negativo.
0421	emociones	La respuesta es h) Ninguna.
0010	tipo_entidad	La respuesta es h) Academia.
0010	origen_entidad	La respuesta es b) Internacional.
0010	proposito	La respuesta es d) Educar sobre el tema, g) Alertar sobre una situación general.
0010	informacion_presentada	La respuesta es a) Factual.
0010	vision	La respuesta es d) Otro.
0010	consecuencias	La respuesta es b) Consecuencias no legales como castigo social o pérdida de estatus.
0010	que_muestra	La respuesta es d) Ninguna de las anteriores.
0010	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0010	localizacion_problema	La respuesta es b) Internacional.
0010	involucrados	La respuesta es c) Empresas, e) Empleado público (sin capacidad jerárquica para decisiones de alto nivel), g) Tomadores de decisión no gubernamentales (líderes empresariales, activistas, etc.).
0010	formalidad	La respuesta es a) Formal.
0010	nivel_educacion	La respuesta es b) Media-superior.
0010	tono	La respuesta es a) Positivo.
0010	emociones	La respuesta es c) Ira.
0010	tipo_entidad	La respuesta es h) Academia.
0010	origen_entidad	La respuesta es b) Internacional.
0010	proposito	La respuesta es d) Educar sobre el tema, e) Exponer una opinión, g) Alertar sobre una situación general.
0010	informacion_presentada	La respuesta es a) Factual.
0010	vision	La respuesta es d) Otro.
0010	consecuencias	La respuesta es d) No aplica.
0010	que_muestra	La respuesta es c) Ambos.
0010	intencion	La respuesta es b) Tomar conciencia general del problema.
0010	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0010	involucrados	La respuesta es a) Gobierno local, b) Gobierno nacional, c) Empresas, f) Funcionario público (con capacidad de decisión y mando).
0010	formalidad	La respuesta es a) Formal.
0010	nivel_educacion	La respuesta es b) Media-superior.
0010	tono	La respuesta es b) Negativo.
0010	emociones	La respuesta es g) Culpa.
0010	tipo_entidad	La respuesta es g) Plataformas educativas o de información general.
0010	origen_entidad	La respuesta es b) Internacional.
0010	proposito	La respuesta es d) Educar sobre el tema y g) Alertar sobre una situación general.
0010	informacion_presentada	La respuesta es a) Factual.
0010	vision	La respuesta es d) Otro. La corrupción se presenta como un fenómeno complejo y multifacético que puede abordarse desde diversas perspectivas, pero en el texto proporcionado no se centra explícitamente en el problema sistémico (a), ni se enfoca en delitos/casos/personas particulares (b). La categoría "no aplica" (c) tampoco parece adecuada ya que el texto, aunque no se desglosa explícitamente, sugiere una consideración más amplia de la corrupción. La respuesta correcta es "otro" (d) porque, aunque no se indica explícitamente, la corrupción puede abordarse desde una perspectiva más general, considerando sus raíces sociales, económicas, políticas y culturales, o enfocándose en sus efectos a nivel de la sociedad como un todo.
0010	consecuencias	La respuesta es b) Consecuencias no legales como castigo social o pérdida de estatus.
0010	que_muestra	La respuesta es c) Ambos.
0010	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0010	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0010	involucrados	La respuesta es a) Gobierno local, c) Empresas, f) Funcionario público (con capacidad de decisión y mando).
0010	formalidad	La respuesta es a) Formal.
0010	nivel_educacion	La respuesta es b) Media-superior.
0010	tono	La respuesta es a) Positivo.
0010	emociones	La respuesta es e) Sorpresa.
0521	tipo_entidad	La respuesta es h) Academia.
0521	origen_entidad	La respuesta es b) Internacional.
0521	proposito	La respuesta es d) Educar sobre el tema
0521	informacion_presentada	La respuesta es a) Factual.
0521	vision	La respuesta es d) Otro (especifica).
0521	consecuencias	La respuesta es a, b y c.
0521	que_muestra	La respuesta es c) Ambos.
0521	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0521	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0521	involucrados	La respuesta es c) Empresas.
0521	formalidad	La respuesta es a) Formal.
0521	nivel_educacion	La respuesta es b) Media-superior.
0521	tono	La respuesta es a) Positivo.
0521	emociones	La respuesta es e) Sorpresa.
0521	tipo_entidad	La respuesta es h) Academia.
0521	origen_entidad	La respuesta es b) Internacional.
0521	proposito	La respuesta es d) Educar sobre el tema.
0521	informacion_presentada	La respuesta es a) Factual (datos concretos).
0521	vision	La respuesta es d) Otro.
0521	consecuencias	La respuesta es a, b y c.
0521	que_muestra	La respuesta es c) Ambos.
0521	intencion	La respuesta es b) Tomar conciencia general del problema.
0521	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0521	involucrados	La respuesta es c) Empresas, d) Ciudadanos concretos, e) Empleado público (sin capacidad jerárquica para decisiones de alto nivel), f) Funcionario público (con capacidad de decisión y mando).
0521	formalidad	La respuesta es a) Formal.
0521	nivel_educacion	La respuesta es b) Media-superior.
0521	tono	La respuesta es b) Negativo.
0521	emociones	La respuesta es e) Sorpresa.
0521	tipo_entidad	La respuesta es h) Academia.
0521	origen_entidad	La respuesta es b) Internacional.
0521	proposito	La respuesta es d) Educar sobre el tema.
0521	informacion_presentada	La respuesta es a) Factual (datos concretos)
0521	vision	La respuesta es d) Otro.
0521	consecuencias	La respuesta es a) Penas y sanciones legales, b) Consecuencias no legales como castigo social o pérdida de estatus.
0521	que_muestra	La respuesta es c) Ambos.
0521	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0521	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0521	involucrados	La respuesta es b) Gobierno nacional, c) Empresas, d) Ciudadanos concretos, f) Funcionario público.
0521	formalidad	La respuesta es a) Formal.
0521	nivel_educacion	La respuesta es b) Media-superior.
0521	tono	La respuesta es a) Positivo
0521	emociones	La respuesta es e) Sorpresa.
0364	tipo_entidad	La respuesta es h) Academia.
0364	origen_entidad	La respuesta es b) Internacional.
0364	proposito	La respuesta es d) Educar sobre el tema.
0364	informacion_presentada	La respuesta es a) Factual.
0364	vision	La respuesta es a) Problema sistémico.
0364	consecuencias	La respuesta es c) Impunidad (falta de sanciones) de los actos de corrupción.
0364	que_muestra	La respuesta es c) Ambos.
0364	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0364	localizacion_problema	c) No aplica El texto se enfoca en la situación de Guatemala y la lucha contra la corrupción en ese país, específicamente en la visión y las acciones del director ejecutivo de la Comisión Nacional contra la Corrupción, Santiago Palomo.
0364	involucrados	La respuesta es a, c, e, f, g.
0364	formalidad	La respuesta es a) Formal.
0364	nivel_educacion	La respuesta es b) Media-superior (mayor a 11 años de edad).
